"id","location_id/display_name","product_id/default_code","product_id/name","product_id/categ_id/name","quantity","reserved_quantity"
"__export__.stock_quant_15510_298fa1fc","PS/Manufacturing","PBS2-16","PBS2-16 (DS1026-01-1*16-S8BV)","Materials","832.0","0.0"
"__export__.stock_quant_15514_f17c40b0","PS/Manufacturing","EC12PLRGBSDVBF-D-25K-24-24C","EC12PLRGBSDVBF-D-25K-24-24C","Materials","415.0","0.0"
"__export__.stock_quant_15834_ef4ff857","PS/Prepair","RAW-M034","Шарикоподшипник (Ø7,144 мм)","Materials Kits","8084.0","0.0"
"__export__.stock_quant_15948_eebdd44e","SS/Stock/Edu","AMP-X334","MicroSD-карта (16 ГБ, класс 10)","Saleable","10.0","0.0"
"__export__.stock_quant_16445_c854c9c2","SS/Stock/Edu","AMP-B091","Датчик вибрации (Troyka-модуль)","Saleable","10.0","0.0"
"__export__.stock_quant_16493_06bcb26f","PS/Manufacturing","GRM188R61E105KA12D","GRM188R61E105KA12D","Materials","45.0","0.0"
"__export__.stock_quant_16599_bbbbbe5a","SS/Stock/Edu","AMP-X374-K","Изолента 20м черная","Saleable","50.0","0.0"
"__export__.stock_quant_17111_66c04d23","PS/Prepair","RAW-P058","Пакет ПНД 40х50 Амперка ","Materials Kits","911.0","0.0"
"__export__.stock_quant_18118_f3207657","PS/Manufacturing","PLS-2","PLS-2","Materials","743.0","0.0"
"__export__.stock_quant_20065_f7c71c0a","PS/Prepair","AMP-B126","Адаптер Slot Connector","Saleable","201.0","0.0"
"__export__.stock_quant_20489_7fc05e1b","SS/Stock/Edu","A000067","Arduino Mega 2560 R3","Saleable","1.0","0.0"
"__export__.stock_quant_21604_3a8a8515","PS/Manufacturing","AMP-B105-33-RAW","полуфабрикат Линейный регулятор напряжения (Troyka-модуль)","Materials","31.0","0.0"
"__export__.stock_quant_21619_2042036e","PS/Manufacturing","KM2520SURCK09","KM2520SURCK09","Materials","344.0","0.0"
"__export__.stock_quant_21907_78d480fa","PS/Prepair","MIC_WITH_6CM_WIRES","MIC with 6cm wires","Materials Kits","469.0","0.0"
"__export__.stock_quant_21908_59611e81","PS/Prepair","3DJOYST_KNOB","3DJOYST_KNOB","Materials","242.0","0.0"
"__export__.stock_quant_23057_c3c318e3","PS/Manufacturing","PLS-40-Y","PLS-40-Y","Materials","305.0","0.0"
"__export__.stock_quant_24307_5681e8ab","PS/Manufacturing","PLS-8-R","PLS-8-R","Materials","332.0","0.0"
"__export__.stock_quant_24311_403eddf4","PS/Manufacturing","PLS-10-R","PLS-10-R","Materials","342.0","0.0"
"__export__.stock_quant_24313_87d8f30f","PS/Manufacturing","PLS-10-Y","PLS-10-Y","Materials","562.0","0.0"
"__export__.stock_quant_24863_f793e8e0","PS/Prepair","AMP-V11188","Bicolor Case for 5inch LCD  ","New","26.0","0.0"
"__export__.stock_quant_25209_2ad2bb4f","PS/Prepair","RAW-M036","Стальные винты М3×8 (4 шт.)","Materials Kits","715.0","0.0"
"__export__.stock_quant_26369_48d07ac7","PS/Manufacturing","RC0603FR-0713K3L","RC0603FR-0713K3L","Materials","3579.0","0.0"
"__export__.stock_quant_27132_72c3ff07","PS/Prepair","AMP-X368","Книга Драгстер","Materials Kits","485.0","0.0"
"__export__.stock_quant_27177_57e39440","PS/Manufacturing","ATYPICAL_SOLDERING","Нестандартная пайка","Materials","14.738","0.0"
"__export__.stock_quant_28923_3e427f10","PS/Manufacturing","3K_GESTURE_A2_PCB","3K_GESTURE_A2.PCB","PCB","290.0","0.0"
"__export__.stock_quant_29616_49ddc7de","PS/Manufacturing","3K_RGBENC_A3_PCB","3K_RGBENC_A3.PCB","PCB","1005.0","0.0"
"__export__.stock_quant_29666_f7ed011f","PS/Manufacturing","CAT16-151J4LF","CAT16-151J4LF","Materials","1000.0","0.0"
"__export__.stock_quant_29667_fbe8ee93","PS/Manufacturing","GRM188R61A475KE15D","GRM188R61A475KE15D ()","Materials","18.0","0.0"
"__export__.stock_quant_29668_ce6a62be","PS/Manufacturing","KPTR-3216SURCK","KPTR-3216SURCK","Materials","140.0","96.0"
"__export__.stock_quant_29669_2ba7be1d","PS/Manufacturing","RC0603FR-072K4L","RC0603FR-072K4L","Materials","2312.0","0.0"
"__export__.stock_quant_29959_6a0b5460","PS/Manufacturing","BLM21PG331SN1D","BLM21PG331SN1D 0805 (PBY201209T-301Y-N, BLM21PG331SH1D)","Materials","1550.0","32.0"
"__export__.stock_quant_30131_39b10cce","PS/Manufacturing","BZV55C4V7","BZV55-C4V7","Materials","327.0","0.0"
"__export__.stock_quant_31029_718ec600","PS/Manufacturing","1981568-1","1981568-1 microUSB-B","Materials","782.0","0.0"
"__export__.stock_quant_31081_ff7c68af","PS/Manufacturing","CL10C220JB8NNNC","CL10C220JB8NNNC 0603 22PF","Materials","1005.0","0.0"
"__export__.stock_quant_31091_60af244c","PS/Manufacturing","CL10B222KB8NNNC","CL10B222KB8NNNC","Materials","45.0","0.0"
"__export__.stock_quant_31118_9554f5b5","PS/Manufacturing","GRM1885C1H220JA01D"," 0603 22PF 50V C0G/NP0 5% GRM1885C1H220JA01D (AC0603JRNPO9BN220)","Materials","1106.0","0.0"
"__export__.stock_quant_31148_ea5d5eaf","PS/Manufacturing","CL10C221JB8NNNC","CL10C221JB8NNNC","Materials","232.0","0.0"
"__export__.stock_quant_31159_e99eb62f","PS/Manufacturing","PLT-120R","PLT-120R","Materials","40.0","0.0"
"__export__.stock_quant_31224_8f43c7c7","PS/Manufacturing","CL10B102KB8NNNC","CL10B102KB8NNNC","Materials","230.0","0.0"
"__export__.stock_quant_32652_7dc42510","PS/Manufacturing","BZX384C3V3-E3-08","BZX384C3V3-E3-08","Materials","383.0","0.0"
"__export__.stock_quant_32653_baf65f1d","PS/Manufacturing","282836-2","282836-2  ( DG126-5,0-02P-14-00AH XY301V-A-2P )","Materials","164.0","0.0"
"__export__.stock_quant_32654_91e27b3c","PS/Manufacturing","RC0603JR-072K7L","RC0603JR-072K7L","Materials","679.0","0.0"
"__export__.stock_quant_33435_4cf6696f","PS/Manufacturing","APDS-9960","APDS-9960","Materials","240.0","0.0"
"__export__.stock_quant_33616_50a02954","PS/Manufacturing","CL10C101JB8NNNC","CL10C101JB8NNNC (CC0603JRNPO9BN101)","Materials","91.0","0.0"
"__export__.stock_quant_33685_39917f90","PS/Manufacturing","RC0603FR-0739RL","RC0603FR-0739RL","Fix Costs","946.0","0.0"
"__export__.stock_quant_33748_d58dd1ab","PS/Manufacturing","3KMFM_H4_PCB","3kmfm_h4.PCB","PCB","633.0","0.0"
"__export__.stock_quant_33759_1befaa73","PS/Manufacturing","3K_NOISE_G6_PCB","3K_NOISE_G6_PCB","PCB","1022.0","0.0"
"__export__.stock_quant_34264_5918718b","PS/Manufacturing","107M010V","107M010V 100uF 10V Тантал","Materials","390.0","0.0"
"__export__.stock_quant_34266_de8a0d0e","PS/Manufacturing","W-02","W-02 pitch 2_54mm разъем","Materials","1314.0","0.0"
"__export__.stock_quant_35005_670f03ba","PS/Manufacturing","CAT16-201J4LF ","CAT16-201J4LF 4х200 Ом","Materials","913.0","0.0"
"__export__.stock_quant_35368_120e33a6","PS/Kits","RAW-M026-A","Пластины «Робот» №1 (#Структор)","Materials","192.0","20.0"
"__export__.stock_quant_36500_8f10bdf3","PS/Prepair","AMP-X371","Аккумулятор 18650 Ansmann Li-Ion / 3,6 В / 2600 мА·ч с защитой","Retirement","17.0","0.0"
"__export__.stock_quant_36555_80d90f78","PS/Manufacturing","MCP6004T-I/SL","MCP6004T-I/SL","Materials","599.0","0.0"
"__export__.stock_quant_36799_4a2dcb1e","PS/Prepair","RAW-P047-EN","Наклейка Python ENG","Materials Kits","1012.0","0.0"
"__export__.stock_quant_38473_34a09482","PS/Manufacturing","3k_MBEE_B6_PCB","3K_MBEE_B6.PCB","PCB","500.0","0.0"
"__export__.stock_quant_38474_3bf1f5c7","PS/Manufacturing","3k_QD_G5_PCB","3K_QD_G5.PCB","Materials","693.0","0.0"
"__export__.stock_quant_38479_160b4471","PS/Manufacturing","ROBOCORE-A22_PCB","ROBOCORE-A22.PCB","PCB","302.0","0.0"
"__export__.stock_quant_38480_3ec323d6","PS/Manufacturing","POWERBANK_SHIELD-E2_PCB","powerbank_shield-e2.pcb","Materials","509.0","0.0"
"__export__.stock_quant_38481_42d6e56b","PS/Manufacturing","ISKRA_NEO_C5_PCB","ISKRA_NEO_C5.PCB","PCB","112.0","0.0"
"__export__.stock_quant_38483_41526971","PS/Manufacturing","3K_ACCEL_A2_PCB","3K_ACCEL_A2.PCB","PCB","320.0","0.0"
"__export__.stock_quant_38484_6aa9104b","PS/Manufacturing","3K_I2CHUB_A3_PCB","3K_I2CHUB_A3.PCB","PCB","150.0","0.0"
"__export__.stock_quant_38487_51aa1045","PS/Manufacturing","3K_WS2812D_A2_PCB","3K_WS2812D_A2.PCB","PCB","500.0","0.0"
"__export__.stock_quant_38488_aa571a4b","PS/Manufacturing","3KAMPD_C2_PCB","3KAMPD_C2.PCB","PCB","400.0","0.0"
"__export__.stock_quant_38492_83652afe","PS/Manufacturing","ACDC_B4_PCB","ACDC_B4.PCB","PCB","530.0","0.0"
"__export__.stock_quant_38493_41de5504","PS/Manufacturing","3KRS485_B1_PCB","3krs485_b1.PCB","PCB","10.0","0.0"
"__export__.stock_quant_38494_23b2b4f6","PS/Manufacturing","3K_LDO_A2_PCB","3K_LDO_A2.PCB","PCB","300.0","0.0"
"__export__.stock_quant_38496_1a358188","PS/Manufacturing","MSHP_B5_PCB","MSHP_B5.PCB","PCB","301.0","0.0"
"__export__.stock_quant_38497_b3a75411","PS/Manufacturing","IJSM_B3_PCB","IJSM_B3.PCB","PCB","365.0","0.0"
"__export__.stock_quant_38499_2d216855","PS/Manufacturing","3K_SH_D3_PCB","3K_SH_D3.PCB","Materials","8.0","0.0"
"__export__.stock_quant_38507_eef571e4","PS/Manufacturing","3K_MIDI_A8_PCB","3K_MIDI_A8.PCB","PCB","1273.0","0.0"
"__export__.stock_quant_38872_f5c0818e","PS/Manufacturing","593D476X9020D2TE3","593D476X9020D2TE3","Materials","359.0","0.0"
"__export__.stock_quant_38873_c08c99a6","PS/Manufacturing","BLM41PG102SN1L","BLM41PG102SN1L","Materials","9.0","0.0"
"__export__.stock_quant_38875_af8e0317","PS/Manufacturing","KPTB-1612SURKCGKC","KPTB-1612SURKCGKC","Materials","395.0","0.0"
"__export__.stock_quant_38877_46a3f7cc","PS/Manufacturing","SN74LVC2G04DBVR","SN74LVC2G04DBVR","Materials","143.0","32.0"
"__export__.stock_quant_39566_4e2610b0","PS/Prepair","AMP-X355","Книга Робожук EN","Materials Kits","425.0","0.0"
"__export__.stock_quant_39567_67a67d37","PS/Prepair","AMP-X315-EN","Брошюра MALINA","Materials Kits","476.0","0.0"
"__export__.stock_quant_39569_1f4970e7","PS/Prepair","RAW-P038-EN","Наклейка на коробку «Робожук» EN","Materials Kits","820.0","0.0"
"__export__.stock_quant_39598_a4790ab9","PS/Prepair","Поролон113х78х10","Поролон 113×78×10 мм","Consumable package","71.0","0.0"
"__export__.stock_quant_39623_5f95dbc4","PS/Prepair","","Рекламная листовка","Materials","2700.0","0.0"
"__export__.stock_quant_39704_f4ea936a","PS/Manufacturing","PBD-8","PBD-8","Materials","2216.0","0.0"
"__export__.stock_quant_39754_4bc849ec","PS/Manufacturing","RC0603FR-07536RL","RC0603FR-07536RL","Materials","365.0","32.0"
"__export__.stock_quant_40545_80eeb813","PS/Manufacturing","TBH-142501_2AA","TBH-142501/2AA","Materials","730.0","0.0"
"__export__.stock_quant_40786_80e45b1b","PS/Prepair","RAW-M031","Винт потайной М3","Materials Kits","4010.0","0.0"
"__export__.stock_quant_40787_e680e2dd","PS/Manufacturing","RC0805FR-0791RL","Резистор 91R 1% SMD 0805 RC0805FR-0791RL","Materials","4836.0","0.0"
"__export__.stock_quant_40807_5f627e0c","PS/Manufacturing","RC0805JR-074K7L","RC0805JR-074K7L","Materials","3900.0","0.0"
"__export__.stock_quant_40954_ec6ca679","PS/Manufacturing","GRM319R6YA106KA12D","GRM319R6YA106KA12D","Materials","975.0","0.0"
"__export__.stock_quant_40972_1d4ee7e2","PS/Manufacturing","CC0603JRNPO9BN680","CC0603JRNPO9BN680 (GRM1885C1H680JA01D)","Materials","710.0","0.0"
"__export__.stock_quant_40973_2ceb57b9","PS/Manufacturing","CC0603KRX7R6BB225","CC0603KRX7R6BB225","Materials","310.0","0.0"
"__export__.stock_quant_41002_c959c055","PS/Manufacturing","SMAJ24A-TR","SMAJ24A-TR","Materials","50.0","0.0"
"__export__.stock_quant_41003_659022fe","PS/Manufacturing","ESDA5V3SC5","ESDA5V3SC5","Materials","1050.0","0.0"
"__export__.stock_quant_41293_d24dd814","PS/Manufacturing","SS14-E3_61T","Диод SS14 (SS15)","Materials","3095.0","0.0"
"__export__.stock_quant_41319_ab348f18","PS/Manufacturing","CC0603JRNPO9BN750","CC0603JRNPO9BN750","Materials","58.0","0.0"
"__export__.stock_quant_41320_f552c797","PS/Manufacturing","BAT60AE6327","BAT60AE6327","Materials","8.0","0.0"
"__export__.stock_quant_41557_a19bcd98","PS/Manufacturing","021810_MXP","021810.MXP предохранители плавкие (аналог  0210810_MXP)","Materials","720.0","0.0"
"__export__.stock_quant_41605_f789dda6","PS/Manufacturing","CL31A226KOHNNNE","CL31A226KOHNNNE C3216A226K160NT","Materials","186.0","0.0"
"__export__.stock_quant_41702_516da05f","PS/Manufacturing","74HC08PW_112","74HC08PW.112","Materials","29.0","0.0"
"__export__.stock_quant_41866_9d3ac027","PS/Manufacturing","ARL-5613UBD-1CD","ARL-5613UBD-1cd","Materials","350.0","0.0"
"__export__.stock_quant_42399_40141b5d","PS/Manufacturing","CL31B106KOHNNNE","1206 10UF 16V CL31B106KOHNNNE (GRM31CR71C106KAC7L 1206YC106KAT2A_GRM31CR71C106KA12L GRM31CR71C106KAC7L )","Materials","9394.0","128.0"
"__export__.stock_quant_42520_21fd7a65","PS/Manufacturing","293D107X96R3B2TE3","293D107X96R3B2TE3","Materials","305.0","0.0"
"__export__.stock_quant_42522_74dd3cde","PS/Manufacturing","CC0603JRNPO9BN561","CC0603JRNPO9BN561","Materials","397.0","0.0"
"__export__.stock_quant_42523_39bc1fee","PS/Manufacturing","300-031-12","Клеммник винтовой 3-контактный 5мм 300-031-12 ( DG127-5,0-03P-14-00AH)","Materials","25.0","0.0"
"__export__.stock_quant_42525_31f067c3","PS/Manufacturing","PESD1CAN_215","PESD1CAN.215","Materials","460.0","0.0"
"__export__.stock_quant_42526_b469becc","PS/Manufacturing","RC0603JR-07120RL","RC0603JR-07120RL","Materials","4544.0","0.0"
"__export__.stock_quant_42822_ba081913","PS/Manufacturing","3K_GAS_B5_PCB","3K_GAS_B5.PCB","PCB","662.0","0.0"
"__export__.stock_quant_43284_f609d624","PS/Manufacturing","CL31A106KBHNNNE","CL31A106KBHNNNE","Materials","485.0","0.0"
"__export__.stock_quant_43288_efae2ee0","PS/Manufacturing","RC0603JR-07150RL","RC0603JR-07150RL","Materials","3599.0","0.0"
"__export__.stock_quant_43304_74435f04","PS/Manufacturing","RC0603FR-07240KL","RC0603FR-07240KL","Materials","3342.0","0.0"
"__export__.stock_quant_43306_23a22257","PS/Manufacturing","RC0603FR-07120RL","RC0603FR-07120RL","Materials","163.0","0.0"
"__export__.stock_quant_43307_4c7503bd","PS/Manufacturing","RC0603JR-0710RL","RC0603JR-0710RL","Materials","2056.0","0.0"
"__export__.stock_quant_43467_6ba5bd67","PS/Manufacturing","RC0603JR-071K8L","Чип-резистор 0.063Вт, 0603, 5%, 1.8 К RC0603JR-071K8","Materials","9559.0","0.0"
"__export__.stock_quant_43468_60e8c5a9","PS/Manufacturing","RC0402FR-07249KL","RC0402FR-07249KL","Materials","8467.0","0.0"
"__export__.stock_quant_43469_0ee805f3","PS/Manufacturing","RC0402JR-0713KL","RC0402JR-0713KL","Materials","7000.0","0.0"
"__export__.stock_quant_43470_a5ef7b6a","PS/Manufacturing","RC0603FR-0720RL","RC0603FR-0720RL","Materials","2069.0","0.0"
"__export__.stock_quant_43471_65691168","PS/Manufacturing","RC0402JR-074K7L","RC0402JR-074K7L","Materials","2883.0","0.0"
"__export__.stock_quant_43472_33331cd5","PS/Manufacturing","RC0603JR-07200RL","RC0603JR-07200RL","Materials","6914.0","0.0"
"__export__.stock_quant_43649_3fba3abb","PS/Prepair","AMP-B132-UNB","Платформа dragster","Materials","8.0","0.0"
"__export__.stock_quant_43696_ab343958","PS/Manufacturing","L6206Q","L6206Q","Materials","80.0","0.0"
"__export__.stock_quant_43699_ae90e4b2","PS/Manufacturing","MCP6004T-I_ST","MCP6004T-I/ST","Materials","40.0","0.0"
"__export__.stock_quant_43700_ff277136","PS/Manufacturing","MAX809SN293D3T1G","MAX809SN293D3T1G","Materials","662.0","0.0"
"__export__.stock_quant_43720_4bf3f9f1","PS/Manufacturing","LP2985A-50DBVR","LP2985A-50DBVR","Materials","20.0","0.0"
"__export__.stock_quant_43721_c40a6596","PS/Manufacturing","MC33269DT-3_3G","MC33269DT-3.3G","Materials","150.0","0.0"
"__export__.stock_quant_43751_f95b186d","PS/Manufacturing","PCA9554PW_112","PCA9554PW.112 NXP СХЕМЫ ЭЛЕКТРОННЫЕ ИНТЕГРАЛЬНЫЕ","Materials","438.0","0.0"
"__export__.stock_quant_43753_4ae69047","PS/Manufacturing","LQM21FN100N00L","LQM21FN100N00L ДРОССЕЛИ (CV201210-100K)","Materials","95.0","0.0"
"__export__.stock_quant_43754_fc898ca4","PS/Manufacturing","MCP73831T-2ACI_OT","MCP73831T-2ACI/OT","Materials","3.0","0.0"
"__export__.stock_quant_44121_0febc277","PS/Manufacturing","RC0402FR-07100KL","RC0402FR-07100KL","Materials","3108.0","0.0"
"__export__.stock_quant_44122_06eb69b5","PS/Manufacturing","RC0402FR-071K6L","RC0402FR-071K6L","Materials","4568.0","0.0"
"__export__.stock_quant_44123_03382593","PS/Manufacturing","RC0603FR-071R5L","RC0603FR-071R5L","Materials","923.0","0.0"
"__export__.stock_quant_44124_9c71a46e","PS/Manufacturing","RC0603FR-0712KL","RC0603FR-0712KL 0603 12K % (ERJ3EKF1202V)","Materials","1118.0","0.0"
"__export__.stock_quant_44125_46e450e7","PS/Manufacturing","RC0402FR-0739KL","RC0402FR-0739KL","Materials","10977.0","0.0"
"__export__.stock_quant_44126_fecb6c79","PS/Manufacturing","RC0603FR-071K6L","RC0603FR-071K6L","Materials","758.0","0.0"
"__export__.stock_quant_44127_c09ac025","PS/Manufacturing","RC0603FR-07120KL","RC0603FR-07120KL","Materials","391.0","0.0"
"__export__.stock_quant_44128_03b871e4","PS/Manufacturing","PVZ3A202A01R00","PVZ3A202A01R00","Materials","9169.0","0.0"
"__export__.stock_quant_44130_fd411cac","PS/Manufacturing","PVZ3A333","Потенциометр 33K SMD PVZ3A333 (аналог 3303W-33-333,3303X-3-203E)","Materials","944.0","0.0"
"__export__.stock_quant_44131_c9b28bb1","PS/Manufacturing","MLF2012C101KT000","MLF2012C101KT000","Materials","964.0","0.0"
"__export__.stock_quant_44132_087f38a9","PS/Manufacturing","NCP582DSQ28T1G","NCP582DSQ28T1G","Materials","16.0","0.0"
"__export__.stock_quant_44134_907e3dc3","PS/Manufacturing","MBR0520LT1G","MBR0520LT1G","Materials","197.0","0.0"
"__export__.stock_quant_44135_99d52c62","PS/Manufacturing","NSR0230M2T5G","NSR0230M2T5G","Materials","986.0","0.0"
"__export__.stock_quant_44137_8c265f42","PS/Manufacturing","L130-6590001400001","L130-6590001400001 LUMILEDS H1DY Светодиод белый","Materials","4933.0","0.0"
"__export__.stock_quant_44138_93d4f5b9","PS/Manufacturing","LTV357T","LTV357T Оптрон","Materials","129.0","0.0"
"__export__.stock_quant_44228_8da93c54","PS/Manufacturing","LM2596SX-5_0NOPB","LM2596SX-5.0/NOPB TI СХЕМЫ ЭЛЕКТРОННЫЕ ИНТЕГРАЛЬНЫЕ","Materials","210.0","0.0"
"__export__.stock_quant_44231_03825a40","PS/Manufacturing","LMV321_DCKR","LMV321|DCKR","Materials","178.0","0.0"
"__export__.stock_quant_44232_96d151cd","PS/Manufacturing","RC0603FR-0713KL","RC0603FR-0713KL","Materials","2689.0","0.0"
"__export__.stock_quant_44500_8eaa2907","PS/Manufacturing","HMO1003A-65","HMO1003A-65","Materials","9.0","0.0"
"__export__.stock_quant_44501_3a5360c8","PS/Manufacturing","EG4002A","EG4002A","Materials","27.0","0.0"
"__export__.stock_quant_44502_5967c82d","PS/Manufacturing","CA050M0047REH-0607"," 47UF 50V 85C 6.3X7.7 CA050M0047REH-0607 (EEE1HA470XP)","Materials","245.0","0.0"
"__export__.stock_quant_44944_7ebf408a","PS/Manufacturing","RC0603FR-073K3L","Резистор пленочный RC0603FR-073K3L","Materials","3162.0","0.0"
"__export__.stock_quant_44945_49d8528b","PS/Manufacturing","RC0603FR-0733KL","Резистор RC0603FR-0733KL","Materials","1961.0","0.0"
"__export__.stock_quant_44946_5ed947ac","PS/Manufacturing","RC0603FR-0736KL","RC0603FR-0736KL","Materials","1855.0","32.0"
"__export__.stock_quant_44947_5d482cfb","PS/Manufacturing","RC0603FR-0727KL","RC0603FR-0727KL","Materials","303.0","0.0"
"__export__.stock_quant_44948_f02cd73c","PS/Manufacturing","RC0603JR-0751RL","RC0603JR-0751RL","Materials","4490.0","0.0"
